COD_REG,COD_UTS,PRO_COM,SEZ21,SEZ21_ID,COD_TIPO_S,TIPO_LOC,LOC21_ID,COD_ZIC,COD_ISAM,COD_ACQUE,COD_ISOLE,COD_MONT_D,COD_AREA_S,COM_ASC1_geo,COM_ASC2_geo,COM_ASC3_geo,POP21,FAM21,ABI21,EDI21,CODREG,REGIONE,CODPRO,PROVINCIA,CODCOM,COMUNE,PROCOM,COM_ASC1_istat,COM_ASC2_istat,COM_ASC3_istat,P1,P2,P3,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100,P101,P102,P103,IT1,IT2,IT3,IT4,IT5,IT6,IT7,IT8,IT9,IT10,IT11,IT12,ST1,ST2,ST2_B,ST3,ST4,ST5,ST16,ST17,ST18,ST19,ST20,ST21,ST22,ST23,ST24,ST25,ST26,ST27,ST28,ST29,ST30,ST31,ST32,ST33,EM1,EM2,EM3,EM4,EM5,EM6,PF1,PF3,PF4,PF5,PF6,PF7,PF8,PF9,NA1,A2,A3,A5,A8,match_istat_2023,pop_riferimento,fam_riferimento,abi_riferimento,edi_riferimento,area_m2,area_km2,perimetro_m,dens_pop_km2,persone_famiglia,quota_m_min,quota_m_mean,quota_m_median,quota_m_max,quota_m_std,quota_m_n,pend_deg_min,pend_deg_mean,pend_deg_median,pend_deg_max,pend_deg_std,pend_deg_n,pend_pct_min,pend_pct_mean,pend_pct_median,pend_pct_max,pend_pct_std,pend_pct_n,dislivello_m,classe_pendenza,srv__COD_REG,srv__COD_UTS,srv__PRO_COM,srv__SEZ21,srv__COD_TIPO_S,srv__TIPO_LOC,srv__LOC21_ID,srv__COD_ZIC,srv__COD_ISAM,srv__COD_ACQUE,srv__COD_ISOLE,srv__COD_MONT_D,srv__COD_AREA_S,srv__COM_ASC1_geo,srv__COM_ASC2_geo,srv__COM_ASC3_geo,srv__POP21,srv__FAM21,srv__ABI21,srv__EDI21,srv__CODREG,srv__REGIONE,srv__CODPRO,srv__PROVINCIA,srv__CODCOM,srv__COMUNE,srv__PROCOM,srv__COM_ASC1_istat,srv__COM_ASC2_istat,srv__COM_ASC3_istat,srv__P1,srv__P2,srv__P3,srv__P14,srv__P15,srv__P16,srv__P17,srv__P18,srv__P19,srv__P20,srv__P21,srv__P22,srv__P23,srv__P24,srv__P25,srv__P26,srv__P27,srv__P28,srv__P29,srv__P30,srv__P31,srv__P32,srv__P33,srv__P34,srv__P35,srv__P36,srv__P37,srv__P38,srv__P39,srv__P40,srv__P41,srv__P42,srv__P43,srv__P44,srv__P45,srv__P67,srv__P68,srv__P69,srv__P70,srv__P71,srv__P72,srv__P73,srv__P74,srv__P75,srv__P76,srv__P77,srv__P78,srv__P79,srv__P80,srv__P81,srv__P82,srv__P83,srv__P84,srv__P85,srv__P86,srv__P87,srv__P88,srv__P89,srv__P90,srv__P91,srv__P92,srv__P93,srv__P94,srv__P95,srv__P96,srv__P97,srv__P98,srv__P99,srv__P100,srv__P101,srv__P102,srv__P103,srv__IT1,srv__IT2,srv__IT3,srv__IT4,srv__IT5,srv__IT6,srv__IT7,srv__IT8,srv__IT9,srv__IT10,srv__IT11,srv__IT12,srv__ST1,srv__ST2,srv__ST2_B,srv__ST3,srv__ST4,srv__ST5,srv__ST16,srv__ST17,srv__ST18,srv__ST19,srv__ST20,srv__ST21,srv__ST22,srv__ST23,srv__ST24,srv__ST25,srv__ST26,srv__ST27,srv__ST28,srv__ST29,srv__ST30,srv__ST31,srv__ST32,srv__ST33,srv__EM1,srv__EM2,srv__EM3,srv__EM4,srv__EM5,srv__EM6,srv__PF1,srv__PF3,srv__PF4,srv__PF5,srv__PF6,srv__PF7,srv__PF8,srv__PF9,srv__NA1,srv__A2,srv__A3,srv__A5,srv__A8,srv__match_istat_2023,srv__pop_riferimento,srv__fam_riferimento,srv__abi_riferimento,srv__edi_riferimento,srv__area_m2,srv__area_km2,srv__perimetro_m,srv__dens_pop_km2,srv__persone_famiglia,srv__quota_m_min,srv__quota_m_mean,srv__quota_m_median,srv__quota_m_max,srv__quota_m_std,srv__quota_m_n,srv__pend_deg_min,srv__pend_deg_mean,srv__pend_deg_median,srv__pend_deg_max,srv__pend_deg_std,srv__pend_deg_n,srv__pend_pct_min,srv__pend_pct_mean,srv__pend_pct_median,srv__pend_pct_max,srv__pend_pct_std,srv__pend_pct_n,srv__dislivello_m,srv__classe_pendenza,srv__section_uid,srv__tempo_min_servizio_min,srv__servizi_5min,srv__servizi_10min,srv__servizi_15min,srv__t_associazioni_e_gruppi_min,srv__n_associazioni_e_gruppi_5m,srv__n_associazioni_e_gruppi_10m,srv__n_associazioni_e_gruppi_15m,srv__t_cultura_e_tempo_libero_min,srv__n_cultura_e_tempo_libero_5m,srv__n_cultura_e_tempo_libero_10m,srv__n_cultura_e_tempo_libero_15m,srv__t_luoghi_monumenti_di_interesse_storico_ar_min,srv__n_luoghi_monumenti_di_interesse_storico_ar_5m,srv__n_luoghi_monumenti_di_interesse_storico_ar_10m,srv__n_luoghi_monumenti_di_interesse_storico_ar_15m,srv__t_ristorazione_e_agriturismi_min,srv__n_ristorazione_e_agriturismi_5m,srv__n_ristorazione_e_agriturismi_10m,srv__n_ristorazione_e_agriturismi_15m,srv__t_servizi_e_attivit_economiche_min,srv__n_servizi_e_attivit_economiche_5m,srv__n_servizi_e_attivit_economiche_10m,srv__n_servizi_e_attivit_economiche_15m,srv__section_node,srv__section_snap_m,srv__section_snap_ok,gtfs__COD_REG,gtfs__COD_UTS,gtfs__PRO_COM,gtfs__SEZ21,gtfs__COD_TIPO_S,gtfs__TIPO_LOC,gtfs__LOC21_ID,gtfs__COD_ZIC,gtfs__COD_ISAM,gtfs__COD_ACQUE,gtfs__COD_ISOLE,gtfs__COD_MONT_D,gtfs__COD_AREA_S,gtfs__COM_ASC1_geo,gtfs__COM_ASC2_geo,gtfs__COM_ASC3_geo,gtfs__POP21,gtfs__FAM21,gtfs__ABI21,gtfs__EDI21,gtfs__CODREG,gtfs__REGIONE,gtfs__CODPRO,gtfs__PROVINCIA,gtfs__CODCOM,gtfs__COMUNE,gtfs__PROCOM,gtfs__COM_ASC1_istat,gtfs__COM_ASC2_istat,gtfs__COM_ASC3_istat,gtfs__P1,gtfs__P2,gtfs__P3,gtfs__P14,gtfs__P15,gtfs__P16,gtfs__P17,gtfs__P18,gtfs__P19,gtfs__P20,gtfs__P21,gtfs__P22,gtfs__P23,gtfs__P24,gtfs__P25,gtfs__P26,gtfs__P27,gtfs__P28,gtfs__P29,gtfs__P30,gtfs__P31,gtfs__P32,gtfs__P33,gtfs__P34,gtfs__P35,gtfs__P36,gtfs__P37,gtfs__P38,gtfs__P39,gtfs__P40,gtfs__P41,gtfs__P42,gtfs__P43,gtfs__P44,gtfs__P45,gtfs__P67,gtfs__P68,gtfs__P69,gtfs__P70,gtfs__P71,gtfs__P72,gtfs__P73,gtfs__P74,gtfs__P75,gtfs__P76,gtfs__P77,gtfs__P78,gtfs__P79,gtfs__P80,gtfs__P81,gtfs__P82,gtfs__P83,gtfs__P84,gtfs__P85,gtfs__P86,gtfs__P87,gtfs__P88,gtfs__P89,gtfs__P90,gtfs__P91,gtfs__P92,gtfs__P93,gtfs__P94,gtfs__P95,gtfs__P96,gtfs__P97,gtfs__P98,gtfs__P99,gtfs__P100,gtfs__P101,gtfs__P102,gtfs__P103,gtfs__IT1,gtfs__IT2,gtfs__IT3,gtfs__IT4,gtfs__IT5,gtfs__IT6,gtfs__IT7,gtfs__IT8,gtfs__IT9,gtfs__IT10,gtfs__IT11,gtfs__IT12,gtfs__ST1,gtfs__ST2,gtfs__ST2_B,gtfs__ST3,gtfs__ST4,gtfs__ST5,gtfs__ST16,gtfs__ST17,gtfs__ST18,gtfs__ST19,gtfs__ST20,gtfs__ST21,gtfs__ST22,gtfs__ST23,gtfs__ST24,gtfs__ST25,gtfs__ST26,gtfs__ST27,gtfs__ST28,gtfs__ST29,gtfs__ST30,gtfs__ST31,gtfs__ST32,gtfs__ST33,gtfs__EM1,gtfs__EM2,gtfs__EM3,gtfs__EM4,gtfs__EM5,gtfs__EM6,gtfs__PF1,gtfs__PF3,gtfs__PF4,gtfs__PF5,gtfs__PF6,gtfs__PF7,gtfs__PF8,gtfs__PF9,gtfs__NA1,gtfs__A2,gtfs__A3,gtfs__A5,gtfs__A8,gtfs__match_istat_2023,gtfs__pop_riferimento,gtfs__fam_riferimento,gtfs__abi_riferimento,gtfs__edi_riferimento,gtfs__area_m2,gtfs__area_km2,gtfs__perimetro_m,gtfs__dens_pop_km2,gtfs__persone_famiglia,gtfs__quota_m_min,gtfs__quota_m_mean,gtfs__quota_m_median,gtfs__quota_m_max,gtfs__quota_m_std,gtfs__quota_m_n,gtfs__pend_deg_min,gtfs__pend_deg_mean,gtfs__pend_deg_median,gtfs__pend_deg_max,gtfs__pend_deg_std,gtfs__pend_deg_n,gtfs__pend_pct_min,gtfs__pend_pct_mean,gtfs__pend_pct_median,gtfs__pend_pct_max,gtfs__pend_pct_std,gtfs__pend_pct_n,gtfs__dislivello_m,gtfs__classe_pendenza,gtfs__centroid_node,gtfs__centroid_snap_dist_m,gtfs__tempo_fermata_qualsiasi_min,gtfs__tempo_fermata_urbana_min,gtfs__tempo_fermata_extraurbana_min,gtfs__fermata_migliore,gtfs__fermata_interna_migliore,gtfs__tipo_relazione_confine,gtfs__tipo_servizio_migliore,gtfs__linee_urbane_migliore,gtfs__linee_extraurbane_migliore,gtfs__passaggi_totali_fermata,gtfs__fermata_urbana_piu_vicina,gtfs__fermata_extraurbana_piu_vicina,gtfs__entro_5_min,gtfs__entro_10_min,gtfs__entro_15_min,gtfs__entro_5_min_urbano,gtfs__entro_10_min_urbano,gtfs__entro_15_min_urbano,gtfs__entro_5_min_extraurbano,gtfs__entro_10_min_extraurbano,gtfs__entro_15_min_extraurbano,gtfs__linee_urbane_nella_circoscrizione,gtfs__linee_extraurbane_nella_circoscrizione,popolazione_rif,famiglie_rif,abitazioni_rif,area_calcolo_m2,densita_pop_rif,pendenza_media_gradi,dislivello_sezione_m,servizi_5_min,servizi_10_min,servizi_15_min,tempo_associazioni_min,tempo_cultura_min,tempo_ristorazione_min,tempo_attivita_economiche_min,tempo_servizio_min,tempo_fermata_min,passaggi_totali,relazione_fermata_confine,fermata_migliore_interna,linee_urbane_circoscrizione,linee_extraurbane_circoscrizione,score_residenza,score_facilita_territoriale,score_servizi,score_trasporto_pubblico,indice_accessibilita,indice_sociofunzionale,indice_civico_territoriale,classe_accessibilita,classe_sociofunzionale,classe_civico_territoriale
4,22,22061,58,220610000058,22,4,2206140001,0,0,0,0,0,0,0,0,0,15,5,7,6,4.0,Trentino-Alto Adige/Südtirol,22.0,Trento,61.0,Civezzano,22061.0,0.0,0.0,0.0,30.0,11.0,19.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,28.0,11.0,17.0,1.0,6.0,7.0,8.0,6.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,5.0,6.0,3.0,12.0,6.0,6.0,4.0,18.0,8.0,2.0,6.0,3.0,2.0,12.0,5.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,5.0,5.0,0.0,0.0,10.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,16.0,10.0,2.0,0.0,12.0,True,30.0,10.0,7.0,6.0,30.41451018882173,3.041451018882173e-05,470.6567367893933,986371.3015186392,3.0,766.6279907226562,855.8577270507812,786.751953125,998.3469848632812,103.04664611816406,30,1.7773950099945068,23.535612106323242,25.552806854248047,52.90254592895508,12.685429573059082,30,3.103135108947754,46.392581939697266,47.810977935791016,132.2359161376953,28.689218521118164,30,231.718994140625,molto elevata (25–35°),4,22,22061,58,22,4,2206140001,0,0,0,0,0,0,0,0,0,15,5,7,6,4.0,Trentino-Alto Adige/Südtirol,22.0,Trento,61.0,Civezzano,22061.0,0.0,0.0,0.0,30.0,11.0,19.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,28.0,11.0,17.0,1.0,6.0,7.0,8.0,6.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,5.0,6.0,3.0,12.0,6.0,6.0,4.0,18.0,8.0,2.0,6.0,3.0,2.0,12.0,5.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,5.0,5.0,0.0,0.0,10.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,16.0,10.0,2.0,0.0,12.0,True,30.0,10.0,7.0,6.0,30.41451018882173,3.041451018882173e-05,470.6567367893933,986371.3015186392,3.0,766.6279907226562,855.8577270507812,786.751953125,998.3469848632812,103.04664611816406,30,1.7773950099945068,23.535612106323242,25.552806854248047,52.90254592895508,12.685429573059082,30,3.103135108947754,46.392581939697266,47.810977935791016,132.2359161376953,28.689218521118164,30,231.718994140625,molto elevata (25–35°),1,31.880891744094694,0,0,0,42.88811420122316,0,0,0,44.90486011266731,0,0,0,31.880891744094694,0,0,0,42.924674220190454,0,0,0,33.66964839765555,0,0,0,391032399,19.615319896764234,True,4,22,22061,58,22,4,2206140001,0,0,0,0,0,0,0,0,0,15,5,7,6,4.0,Trentino-Alto Adige/Südtirol,22.0,Trento,61.0,Civezzano,22061.0,0.0,0.0,0.0,30.0,11.0,19.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,28.0,11.0,17.0,1.0,6.0,7.0,8.0,6.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,5.0,6.0,3.0,12.0,6.0,6.0,4.0,18.0,8.0,2.0,6.0,3.0,2.0,12.0,5.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,5.0,5.0,0.0,0.0,10.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,16.0,10.0,2.0,0.0,12.0,True,30.0,10.0,7.0,6.0,30.41451018882173,3.041451018882173e-05,470.6567367893933,986371.3015186392,3.0,766.6279907226562,855.8577270507812,786.751953125,998.3469848632812,103.04664611816406,30,1.7773950099945068,23.535612106323242,25.552806854248047,52.90254592895508,12.685429573059082,30,3.103135108947754,46.392581939697266,47.810977935791016,132.2359161376953,28.689218521118164,30,231.718994140625,molto elevata (25–35°),391032399,19.615319896764234,17.157236709347366,17.157236709347366,53.30556751571873,Celva,True,fermata_interna,urbano,CM,,18.0,Celva,Ponte Alto,0,0,0,0,0,0,0,0,0,"1,13,16,3,5,5/,6,CM","B103,B116,B401,B402,B403,B450,B512",30.0,10.0,7.0,,,,231.718994140625,0,0,0,42.88811420122316,44.90486011266731,42.924674220190454,33.66964839765555,33.66964839765555,17.157236709347366,18.0,fermata_interna,True,"1,13,16,3,5,5/,6,CM","B103,B116,B401,B402,B403,B450,B512",56.0,11.8,28.3,43.2,29.4,38.7,38.7,bassa,bassa,bassa
4,22,22061,107,220610000107,22,4,2206140001,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2.0,2.0,15.070196746355563,1.5070196746355564e-05,443.6126654570225,0.0,,349.8169860839844,355.3763732910156,355.156982421875,362.5069885253906,3.671731948852539,16,12.155256271362305,35.53379821777344,38.59941101074219,50.619773864746094,10.728910446166992,16,21.53903579711914,74.76963806152344,79.83407592773438,121.82769012451172,26.872718811035156,16,12.69000244140625,estrema (≥35°),4,22,22061,107,22,4,2206140001,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2.0,2.0,15.070196746355563,1.5070196746355564e-05,443.6126654570225,0.0,,349.8169860839844,355.3763732910156,355.156982421875,362.5069885253906,3.671731948852539,16,12.155256271362305,35.53379821777344,38.59941101074219,50.619773864746094,10.728910446166992,16,21.53903579711914,74.76963806152344,79.83407592773438,121.82769012451172,26.872718811035156,16,12.69000244140625,estrema (≥35°),2,37.752020460982976,0,0,0,47.5268888083652,0,0,0,50.775988829555594,0,0,0,37.752020460982976,0,0,0,47.563448827332486,0,0,0,39.540777114543836,0,0,0,12146718303,78.69281501623821,True,4,22,22061,107,22,4,2206140001,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2.0,2.0,15.070196746355563,1.5070196746355564e-05,443.6126654570225,0.0,,349.8169860839844,355.3763732910156,355.156982421875,362.5069885253906,3.671731948852539,16,12.155256271362305,35.53379821777344,38.59941101074219,50.619773864746094,10.728910446166992,16,21.53903579711914,74.76963806152344,79.83407592773438,121.82769012451172,26.872718811035156,16,12.69000244140625,estrema (≥35°),12146718303,78.69281501623821,34.74362115493622,34.74362115493622,57.94434212286076,Oltrecastello,True,fermata_interna,urbano,5,,54.0,Oltrecastello,Ponte Alto,0,0,0,0,0,0,0,0,0,"1,13,16,3,5,5/,6,CM","B103,B116,B401,B402,B403,B450,B512",0.0,0.0,2.0,,0.0,,12.69000244140625,0,0,0,47.5268888083652,50.775988829555594,47.563448827332486,39.540777114543836,39.540777114543836,34.74362115493622,54.0,fermata_interna,True,"1,13,16,3,5,5/,6,CM","B103,B116,B401,B402,B403,B450,B512",18.6,72.9,24.0,53.4,46.5,36.8,36.8,bassa,bassa,bassa
4,22,22061,114,220610000114,22,4,2206140001,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,1.0,1.0,54.03106010183265,5.403106010183265e-05,1156.0172037115722,0.0,,493.27398681640625,683.5018920898438,706.7789916992188,764.7080078125,72.99148559570312,55,6.989814758300781,46.165462493896484,47.00108337402344,77.66865539550781,16.324806213378906,55,12.260412216186523,128.8976287841797,107.24093627929688,457.43902587890625,88.18504333496094,55,271.43402099609375,estrema (≥35°),4,22,22061,114,22,4,2206140001,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,1.0,1.0,54.03106010183265,5.403106010183265e-05,1156.0172037115722,0.0,,493.27398681640625,683.5018920898438,706.7789916992188,764.7080078125,72.99148559570312,55,6.989814758300781,46.165462493896484,47.00108337402344,77.66865539550781,16.324806213378906,55,12.260412216186523,128.8976287841797,107.24093627929688,457.43902587890625,88.18504333496094,55,271.43402099609375,estrema (≥35°),3,31.880891744094694,0,0,0,42.88811420122316,0,0,0,44.90486011266731,0,0,0,31.880891744094694,0,0,0,42.924674220190454,0,0,0,33.66964839765555,0,0,0,391032399,130.4383329009159,True,4,22,22061,114,22,4,2206140001,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,1.0,1.0,54.03106010183265,5.403106010183265e-05,1156.0172037115722,0.0,,493.27398681640625,683.5018920898438,706.7789916992188,764.7080078125,72.99148559570312,55,6.989814758300781,46.165462493896484,47.00108337402344,77.66865539550781,16.324806213378906,55,12.260412216186523,128.8976287841797,107.24093627929688,457.43902587890625,88.18504333496094,55,271.43402099609375,estrema (≥35°),391032399,130.4383329009159,17.157236709347366,17.157236709347366,53.30556751571873,Celva,True,fermata_interna,urbano,CM,,18.0,Celva,Ponte Alto,0,0,0,0,0,0,0,0,0,"1,13,16,3,5,5/,6,CM","B103,B116,B401,B402,B403,B450,B512",0.0,0.0,1.0,,0.0,,271.43402099609375,0,0,0,42.88811420122316,44.90486011266731,42.924674220190454,33.66964839765555,33.66964839765555,17.157236709347366,18.0,fermata_interna,True,"1,13,16,3,5,5/,6,CM","B103,B116,B401,B402,B403,B450,B512",18.6,10.6,28.3,43.2,29.1,25.4,25.4,bassa,bassa,bassa
